source,year,season,species,size,address,street,latitude,longitude,dbh,condition,status,year_removed,year_pruned,origin,fid_source,is_backup,overhead_wires,notes
Spring 2022 - Contract,2022,Spring,,,334 Washington,,40.1296745,-75.5193568,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,American Linden,,Reservoir Park 2,,40.145808,-75.518904,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,Catalpa,,Reservoir Park 7,,40.146732,-75.51754,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,Catalpa,,Reservoir Park 9,,40.146092,-75.517599,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,Catalpa,,Reservoir Park - 12,,40.1438272,-75.5196561,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,Flowering Cherry,,Reservoir Park 1,,40.145512,-75.519268,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,Freeman Maple,,116 Fifth Ave.,,40.126102,-75.510948,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,Hackberry,,Reservoir Park 5,,40.14659,-75.518104,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,Hackberry,,Reservoir Park - 13,,40.143518,-75.519514,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,Hackberry,,Reservoir Park - 14,,40.14357,-75.519214,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,Hornbeam,,Reservoir Park 10,,40.145981,-75.517666,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,Hornbeam,,Reservoir Park 8,,40.1466099,-75.5177686,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,Malus,,242 Hall St,,40.131924,-75.517303,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,Malus,,209 Emmett - South St side,,40.141208,-75.516196,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,Malus,,209 Emmett - South St side,,40.14145,-75.516314,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,Malus,,209 Emmett - South St side,,40.141386,-75.516283,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,Malus,,209 Emmett - South St side,,40.141339,-75.516257,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,Malus,,209 Emmett - South St side,,40.141292,-75.516237,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,Malus,,209 Emmett - South St side,,40.14125,-75.516214,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,Malus,,345 Church St,,40.132507,-75.519975,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,Red Maple,,Phx Federal Bank,,40.132124,-75.516115,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,Red Maple,,Phx Federal Bank,,40.132093,-75.516392,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,Red Maple,,Reservoir Park 3,,40.146018,-75.518379,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,Red Maple,,Reservoir Park 4,,40.146279,-75.518229,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,Red Maple,,Reservoir Park 6,,40.147015,-75.517969,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,Shagbark Hickory,,Reservoir Park - 11,,40.1433768,-75.5198908,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,Sugar Maple,,241 Virginia,,40.121977,-75.517573,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,Swamp White Oak,,Reeves Park,,40.127901,-75.513147,,,Alive,,,,,False,,
Spring 2022 - Volunteer,2022,Spring,Yellowwood,,Phx Federal Bank,,40.132106,-75.516268,,,Alive,,,,,False,,
Fall 2023 - Parks,2023,Fall,Buckeye,L,Reeves Park,,40.1281921,-75.51183,,good,Alive,,,,,False,,Reeves Park
Fall 2023 - Parks,2023,Fall,Buckeye,L,Reeves Park,,40.1286024,-75.5109996,,good,Alive,,,,,False,,Reeves Park
Fall 2023 - Parks,2023,Fall,Giant Dogwood,L,Reeves Park,,40.128533,-75.51206,,good,Alive,,,,,False,,Reeves Park
Fall 2023 - Parks,2023,Fall,Giant Dogwood,L,Reeves Park,,40.1284458,-75.5109136,,good,Alive,,,,,False,,Reeves Park
Fall 2023 - Parks,2023,Fall,Hackberry,L,Reeves Park,,40.1282998,-75.5115724,,Live,Alive,,,,,False,,Reeves Park
Fall 2023 - Parks,2023,Fall,Hackberry,L,Reeves Park,,40.128393,-75.51108,,good,Alive,,,,,False,,Reeves Park
Fall 2023 - Parks,2023,Fall,Hackberry,L,Reeves Park,,40.12795,-75.513168,,Live,Alive,,,,,False,,Reeves Park
Fall 2023 - Parks,2023,Fall,Hackberry,L,Reservoir Park,,40.146233,-75.518369,,good,Alive,,,,,False,,replace dead tree
Fall 2023 - Parks,2023,Fall,Hackberry,L,Reservoir Park,,40.14591,-75.518947,,good,Alive,,,,,False,,
Fall 2023 - Parks,2023,Fall,Hophornbeam,L,Reeves Park,,40.1283223,-75.5117036,,dead,Alive,,,,,False,,Reeves Park
Fall 2023 - Parks,2023,Fall,Hophornbeam,L,Reservoir Park,,40.146091,-75.518491,,good,Alive,,,,,False,,
Fall 2023 - Parks,2023,Fall,Hophornbeam,L,Reeves Park,,40.1285994,-75.5139075,,dead,Alive,,,,,False,,Replace removed sycamore
Fall 2023 - Parks,2023,Fall,Serviceberry,S,Reservoir Park,,40.146536,-75.517802,,good,Alive,,,,,False,,replace dead cherry tree
Fall 2023 - Parks,2023,Fall,Serviceberry,S,Reservoir Park,,40.145878,-75.517596,,good,Alive,,,,,False,,Replace
Fall 2023 - Parks,2023,Fall,Serviceberry,S,Reservoir Park,,40.145468,-75.519405,,good,Alive,,,,,False,,Flowering
Fall 2023 - Parks,2023,Fall,Serviceberry,S,242 Hall St,,40.131932,-75.51731,,Good,Alive,,,,,False,Yes,Has a gator bag and resident is watering.
Fall 2023 - Parks,2023,Fall,Swamp White Oak,L,Reeves Park,,40.128446,-75.512556,,good,Alive,,,,,False,,Reeves Park
Fall 2023 - Parks,2023,Fall,Swamp White Oak,L,Reeves Park,,40.1283043,-75.5118403,,good,Alive,,,,,False,,Reeves Park
Fall 2023 - Parks,2023,Fall,Swamp White Oak,L,Reeves Park,,40.128268,-75.5112566,,good,Alive,,,,,False,,Reeves Park
Fall 2023 - Parks,2023,Fall,Swamp White Oak,L,Reservoir Park,,40.1448859,-75.5204381,,live,Alive,,,,,False,,
Fall 2023 - Parks,2023,Fall,Swamp White Oak,L,Reservoir Park,,40.145751,-75.519043,,good,Alive,,,,,False,,Replace dead oak
Fall 2023 - Parks,2023,Fall,Swamp White Oak,,Reservoir Park,,40.147142,-75.51791,,dead,Alive,,,,,False,,
Fall 2023 - Parks,2023,Fall,Tilia,L,Reeves Park,,40.128374,-75.511883,,good,Alive,,,,,False,,Reeves Park
Fall 2023 - Parks,2023,Fall,Tilia,L,Reeves Park,,40.128244,-75.511379,,good,Alive,,,,,False,,Reeves Park
Fall 2023 - Parks,2023,Fall,Tilia,L,Reservoir Park,,40.145988,-75.518678,,good,Alive,,,,,False,,
Fall 2023 - Parks,2023,Fall,Tilia,L,Reservoir Park,,40.1448346,-75.5205502,,live,Alive,,,,,False,,replace dead maple; fast growing
Fall 2023 - Parks,2023,Fall,Tilia,,Reservoir Park,,40.14608,-75.517718,,good,Alive,,,,,False,,
Fall 2023 - Parks,2023,Fall,Yellowwood,L,Reeves Park,,40.128387,-75.511774,,dead,Alive,,,,,False,,Reeves Park
Fall 2023 - Parks,2023,Fall,Yellowwood,L,Reeves Park,,40.128286,-75.5111421,,good,Alive,,,,,False,,Reeves Park
Fall 2023 - Parks,2023,Fall,Yellowwood,L,Reeves Park,,40.128312,-75.513732,,Dead,Alive,,,,,False,,Replace dead yellowwood
Fall 2023 - Volunteer,2023,Fall,Flowering Cherry,S,12 Anderson,,40.1184444,-75.5134649,,,Alive,,,,,False,,old stumps
Fall 2023 - Volunteer,2023,Fall,Flowering Cherry,S,503 Vanderslice St,,40.1367541,-75.52163,,,Alive,,,,,False,,Fairview side
Fall 2023 - Volunteer,2023,Fall,Flowering Cherry,S,503 Vanderslice St,,40.1368228,-75.5216515,,,Alive,,,,,False,,Fairview side
Fall 2023 - Volunteer,2023,Fall,Flowering Cherry,S,100 First Ave,,40.1300619,-75.5116465,,,Alive,,,,,False,,
Fall 2023 - Volunteer,2023,Fall,Hophornbeam,M,214 Church St,,40.1327529,-75.5164764,,,Alive,,,,,False,,near 218 Church St; empty tree pit at parking lot
Fall 2023 - Volunteer,2023,Fall,Hophornbeam,M,248 Church St,,40.1322394,-75.518158,,,Alive,,,,,False,,Gay St side near red door of church
Fall 2023 - Volunteer,2023,Fall,Hornbeam,S,548 Bridge,,40.1300175,-75.5239977,,,Alive,,,,,False,,
Fall 2023 - Volunteer,2023,Fall,Hornbeam,S,302 Franklin Ave,,40.1397384,-75.5196068,,,Alive,,,,,False,,
Fall 2023 - Volunteer,2023,Fall,Hornbeam,S,305 Starr St,,40.1302583,-75.5111199,,,Alive,,,,,False,,
Fall 2023 - Volunteer,2023,Fall,Hornbeam,S,502 Emmett St,,40.1391668,-75.5224366,,,Alive,,,,,False,,
Fall 2023 - Volunteer,2023,Fall,Hornbeam,S,121 Gay St,,40.1318021,-75.5181051,,,Alive,,,,,False,,replace small dead tree
Fall 2023 - Volunteer,2023,Fall,Hornbeam,S,206 Gay St,,40.1296656,-75.5178018,,,Alive,,,,,False,,
Fall 2023 - Volunteer,2023,Fall,Hornbeam,S,463 W High St,,40.1377133,-75.521245,,,Alive,,,,,False,,
Fall 2023 - Volunteer,2023,Fall,Ohio Buckeye,M,Second Ave,,40.1290452,-75.5115792,,,Alive,,,,,False,,
Fall 2023 - Volunteer,2023,Fall,Red Maple,L,Reservoir Park,,40.1468597,-75.5176712,,,Alive,,,,,False,,
Fall 2023 - Volunteer,2023,Fall,Red Maple,L,Reservoir Park,,40.1463758,-75.5174137,,,Alive,,,,,False,,Replace dead cherry #2832
Fall 2023 - Volunteer,2023,Fall,Red Maple,M,223 Gay St,,40.1291941,-75.5174891,,,Alive,,,,,False,,near Wasko's
Fall 2023 - Volunteer,2023,Fall,Red Maple,M,611 Gay St,,40.1256984,-75.5163432,,,Alive,,,,,False,,
Fall 2023 - Volunteer,2023,Fall,Red Maple,M,Second Ave,,40.1290196,-75.5116851,,,Alive,,,,,False,,
Fall 2023 - Volunteer,2023,Fall,Red Maple,M,Reeves Park,,40.1280321,-75.5128278,,,Alive,,,,,False,,demo planting
Fall 2023 - Volunteer,2023,Fall,Serviceberry,S,137 Gay St,,40.1309815,-75.5179413,,,Alive,,,,,False,,
Fall 2023 - Volunteer,2023,Fall,Serviceberry,S,351 Bridge St,,40.1333493,-75.5204305,,,Alive,,,,,False,,
Fall 2023 - Volunteer,2023,Fall,Swamp White Oak,L,Reservoir Park,,40.1463102,-75.5181325,,,Alive,,,,,False,,Tube tied up
Fall 2023 - Volunteer,2023,Fall,Swamp White Oak,L,Point 47,,40.1476183,-75.5171783,,,Alive,,,,,False,,Black bag tied on
Fall 2023 - Volunteer,2023,Fall,Yellowwood,M,242 Church St,,40.1326402,-75.5176163,,,Alive,,,,,False,,
Fall 2023 - Volunteer,2023,Fall,,S,Backup - 12 Anderson,,40.1183685,-75.5133335,,,Alive,,,,,True,,old stumps
Fall 2023 - Volunteer,2023,Fall,,M,Backup - 119 Main St,,40.132224,-75.5155565,,,Alive,,,,,True,,
Fall 2023 - Volunteer,2023,Fall,,M,Backup - 105 Buchanan,,40.1306343,-75.5222423,,,Alive,,,,,True,,in front of PACS
Fall 2023 - Volunteer,2023,Fall,,M,Backup - 533 Ringold,,40.1264433,-75.5261421,,,Alive,,,,,True,,Althouse Lane side
Fall 2023 - Volunteer,2023,Fall,,S,Backup - 320 High St,,40.1379752,-75.5173969,,,Alive,,,,,True,,
Fall 2023 - Volunteer,2023,Fall,,S,Backup - 7 Melvin Road,,40.1186234,-75.5157868,,,Alive,,,,,True,,
Fall 2023 - Volunteer,2023,Fall,,S,Backup - 335 Marshall St,,40.1414663,-75.5173571,,,Alive,,,,,True,,on Grant St
Fall 2023 - Volunteer,2023,Fall,,M,Backup - 472 Grant St,,40.1401358,-75.5220015,,,Alive,,,,,True,,
Fall 2023 - Volunteer,2023,Fall,,S,Backup - First Ave,,40.1300721,-75.5114051,,,Alive,,,,,True,,
Fall 2023 - Volunteer,2023,Fall,,S,Backup - 224 Hall St,,40.1320116,-75.5166065,,,Alive,,,,,True,,
Fall 2023 - Volunteer,2023,Fall,,M,Backup - 225 Walnut,,40.1315984,-75.5167931,,,Alive,,,,,True,,
Fall 2023 - Volunteer,2023,Fall,,S,Backup - 100 First,,40.1298865,-75.5111825,,,Alive,,,,,True,,
Fall 2023 - Volunteer,2023,Fall,,S,Backup - 100 First,,40.1300034,-75.5112308,,,Alive,,,,,True,,
Fall 2023 - Volunteer,2023,Fall,,,177 Church St,,40.1330062,-75.5151057,,,Alive,,,,,False,,near fire hall parking lot
Fall 2023 - Volunteer,2023,Fall,,,177 Church St,,40.1330144,-75.5149823,,,Alive,,,,,False,,near fire hall parking lot
Fall 2023 - Volunteer,2023,Fall,,M,Backup - 121 Fifth Ave,,40.1261927,-75.5110417,,,Alive,,,,,True,,remove dead tree
Fall 2023 - Volunteer,2023,Fall,,S,Backup - 228 Church St,,40.1326874,-75.5170706,,,Alive,,,,,True,,
Spring 2023 - Contract,2023,Spring,Hawthorn,S,1215 Main St,,40.11915,-75.5168606,,,Alive,,,,,False,,power lines
Spring 2023 - Contract,2023,Spring,Hawthorn,S,923 Main St,,40.1199982,-75.5160146,,,Alive,,,,,False,,power lines
Spring 2023 - Contract,2023,Spring,Hornbeam,S,837 Maple Ave,,40.1269227,-75.5263027,,,Alive,,,,,False,,sidewalk curved for tree
Spring 2023 - Contract,2023,Spring,Red Maple,M,225 High St,,40.1380796,-75.5157302,,,Alive,,,,,False,,no conflict
Spring 2023 - Contract,2023,Spring,Red Maple,M,472 Emmett St,,40.1390744,-75.5220118,,,Alive,,,,,False,,Fairview St side
Spring 2023 - Contract,2023,Spring,Red Maple,M,316 High St,,40.1379816,-75.5171239,,,Alive,,,,,False,,in yard
Spring 2023 - Contract,2023,Spring,Red Maple,M,1220 Dorothy Ave,,40.1181186,-75.5151898,,,Alive,,,,,False,,
Spring 2023 - Contract,2023,Spring,Red Maple,M,231 City Line Ave,,40.1197224,-75.5175956,,,Alive,,,,,False,,in yard
Spring 2023 - Contract,2023,Spring,Red Maple,M,503 Vanderslice St,,40.1366963,-75.5216595,,,Alive,,,,,False,,
Spring 2023 - Contract,2023,Spring,Red Maple,M,245 Morgan St,,40.1310274,-75.5171076,,,Alive,,,,,False,,
Spring 2023 - Contract,2023,Spring,Red Maple,M,Fisher Park,,40.1235622,-75.5107203,,,Alive,,,,,False,,
Spring 2023 - Contract,2023,Spring,Red Maple,M,Reeves Park,,40.1281158,-75.5136496,,,Alive,,,,,False,,
Spring 2023 - Contract,2023,Spring,Red Maple,M,502 Virginia Ave,,40.1241591,-75.5239148,,,Alive,,,,,False,,
Spring 2023 - Contract,2023,Spring,Serviceberry,S,318 Franklin,,40.1402984,-75.5198941,,,Alive,,,,,False,,sidewalk cutout
Spring 2023 - Contract,2023,Spring,Serviceberry,S,319-323 High St,,40.1380928,-75.5174054,,,Alive,,,,,False,,sidewalk cutout
Spring 2023 - Contract,2023,Spring,Serviceberry,S,835 Maple Ave,,40.1270633,-75.5261734,,,Alive,,,,,False,,sidewalk cutout
Spring 2023 - Contract,2023,Spring,Serviceberry,S,100 1st Ave,,40.1300943,-75.5114702,,,Alive,,,,,False,,
Spring 2023 - Contract,2023,Spring,Serviceberry,S,100 1st Ave,,40.1300122,-75.5112154,,,Alive,,,,,False,,on Starr St
Spring 2023 - Contract,2023,Spring,Sugar Maple,M,318 High St,,40.1379708,-75.5172279,,,Alive,,,,,False,,in yard
Spring 2023 - Contract,2023,Spring,Sugar Maple,M,Reeves Park,,40.1280441,-75.5130216,,,Alive,,,,,False,,
Spring 2023 - Contract,2023,Spring,Sugar Maple,M,Fisher Park,,40.1237037,-75.5111092,,,Alive,,,,,False,,
Spring 2023 - Contract,2023,Spring,Sugar Maple,M,518 Virginia Ave,,40.1235159,-75.5102803,,,Alive,,,,,False,,sidwealk cutout
Spring 2023 - Contract,2023,Spring,Yellowwood,M,307-309 High St,,40.1380871,-75.5168741,,,Alive,,,,,False,,sidewalk cutout
Spring 2023 - Contract,2023,Spring,Yellowwood,M,241 City Line Ave,,40.1202037,-75.5185001,,,Alive,,,,,False,,previous tree location
Spring 2023 - Contract,2023,Spring,Yellowwood,M,209 Emmett St,,40.1405554,-75.516409,,,Alive,,,,,False,,
Spring 2023 - Contract,2023,Spring,Yellowwood,M,Fisher Park,,40.1235652,-75.5105151,,,Alive,,,,,False,,
Spring 2023 - Contract,2023,Spring,Yellowwood,M,Reeves Park,,40.1280553,-75.5134497,,,Alive,,,,,False,,
Spring 2023 - Contract,2023,Spring,Yellowwood,M,1099 Gay St,,40.1205135,-75.5189665,,,Alive,,,,,False,,City Line side
Spring 2023 - Contract,2023,Spring,Yellowwood,M,Reeves Park,,40.1284307,-75.5141379,,,Alive,,,,,False,,
Spring 2023 - Volunteer,2023,Spring,Accolade Cherry,,301 Starr St,,40.1307341,-75.5112607,,,Alive,,,,,False,,Accolade cherry
Spring 2023 - Volunteer,2023,Spring,Accolade Cherry,,301 Starr St.,,40.1306295,-75.5112326,,,Alive,,,,,False,,Accolade cherry
Spring 2023 - Volunteer,2023,Spring,Accolade Cherry,,228 Anderson,,40.120616,-75.5174627,,,Alive,,,,,False,,Accolade cherry
Spring 2023 - Volunteer,2023,Spring,Accolade Cherry,,35 Bridge St.,,40.1345843,-75.5111922,,,Alive,,,,,False,,Accolade cherry
Spring 2023 - Volunteer,2023,Spring,Chinkapin Oak,,Reeves Park,,40.1280166,-75.51395,,,Alive,,,,,False,,Chinkapin oak
Spring 2023 - Volunteer,2023,Spring,Red Maple,,332 Washington Ave.,,40.1296218,-75.5192777,,,Alive,,,,,False,,Red maple
Spring 2023 - Volunteer,2023,Spring,Red Maple,,330 Washington Ave.,,40.1296382,-75.5191972,,,Alive,,,,,False,,Red maple
Spring 2023 - Volunteer,2023,Spring,Serviceberry,,204 Church St.,,40.1327788,-75.5161219,,,Alive,,,,,False,,Serviceberry
Spring 2023 - Volunteer,2023,Spring,Serviceberry,,232 Church St.,,40.1326506,-75.5171885,,,Alive,,,,,False,,Serviceberry
Spring 2023 - Volunteer,2023,Spring,Serviceberry,,152 Gay St.,,40.1301951,-75.5179083,,,Alive,,,,,False,,Serviceberry
Spring 2023 - Volunteer,2023,Spring,Siena Glen Maple,,Reeves Park,,40.1282886,-75.5140541,,,Alive,,,,,False,,Siena glen maple
Spring 2023 - Volunteer,2023,Spring,Sugar Maple,,Reeves Park,,40.1282409,-75.5109587,,,Alive,,,,,False,,Sugar maple
Fall 2024,2024,Fall,Buckeye,L,Reeves Park,,40.1281921,-75.51183,,good,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Buckeye,L,Reeves Park,,40.1286024,-75.5109996,,good,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Giant Dogwood,L,Reeves Park,,40.128533,-75.51206,,good,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Giant Dogwood,L,Reeves Park,,40.1284458,-75.5109136,,good,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Hackberry,L,Reeves Park,,40.1282998,-75.5115724,,Live,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Hackberry,L,Reeves Park,,40.128393,-75.51108,,good,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Hackberry,L,Reeves Park,,40.12795,-75.513168,,Live,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Hackberry,L,Reservoir Park,,40.146233,-75.518369,,good,Alive,,,,,False,,replace dead tree
Fall 2024,2024,Fall,Hackberry,L,Reservoir Park,,40.14591,-75.518947,,good,Alive,,,,,False,,
Fall 2024,2024,Fall,Hophornbeam,L,Reeves Park,,40.1283223,-75.5117036,,dead,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Hophornbeam,L,Reservoir Park,,40.146091,-75.518491,,good,Alive,,,,,False,,
Fall 2024,2024,Fall,Hophornbeam,L,Reeves Park,,40.1285994,-75.5139075,,dead,Alive,,,,,False,,Replace removed sycamore
Fall 2024,2024,Fall,Serviceberry,S,Reservoir Park,,40.146536,-75.517802,,good,Alive,,,,,False,,replace dead cherry tree
Fall 2024,2024,Fall,Serviceberry,S,Reservoir Park,,40.145878,-75.517596,,good,Alive,,,,,False,,Replace
Fall 2024,2024,Fall,Serviceberry,S,Reservoir Park,,40.145468,-75.519405,,good,Alive,,,,,False,,Flowering
Fall 2024,2024,Fall,Serviceberry,S,242 Hall St,,40.131932,-75.51731,,Good,Alive,,,,,False,Yes,Has a gator bag and resident is watering.
Fall 2024,2024,Fall,Swamp White Oak,L,Reeves Park,,40.128446,-75.512556,,good,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Swamp White Oak,L,Reeves Park,,40.1283043,-75.5118403,,good,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Swamp White Oak,L,Reeves Park,,40.128268,-75.5112566,,good,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Swamp White Oak,L,Reservoir Park,,40.1448859,-75.5204381,,live,Alive,,,,,False,,
Fall 2024,2024,Fall,Swamp White Oak,L,Reservoir Park,,40.145751,-75.519043,,good,Alive,,,,,False,,Replace dead oak
Fall 2024,2024,Fall,Swamp White Oak,,Reservoir Park,,40.147142,-75.51791,,dead,Alive,,,,,False,,
Fall 2024,2024,Fall,Tilia,L,Reeves Park,,40.128374,-75.511883,,good,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Tilia,L,Reeves Park,,40.128244,-75.511379,,good,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Tilia,L,Reservoir Park,,40.145988,-75.518678,,good,Alive,,,,,False,,
Fall 2024,2024,Fall,Tilia,L,Reservoir Park,,40.1448346,-75.5205502,,live,Alive,,,,,False,,replace dead maple; fast growing
Fall 2024,2024,Fall,Tilia,,Reservoir Park,,40.14608,-75.517718,,good,Alive,,,,,False,,
Fall 2024,2024,Fall,Yellowwood,L,Reeves Park,,40.128387,-75.511774,,dead,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Yellowwood,L,Reeves Park,,40.128286,-75.5111421,,good,Alive,,,,,False,,Reeves Park
Fall 2024,2024,Fall,Yellowwood,L,Reeves Park,,40.128312,-75.513732,,Dead,Alive,,,,,False,,Replace dead yellowwood
Fall 2025 - Proposed,2025,Fall,Red Maple,M,125 Fifth Ave,,40.1261437,-75.5113215,,,Alive,,,,,False,,requested birch or maple
Fall 2025 - Proposed,2025,Fall,Red Maple,M,142 Fifth Ave,,40.1259079,-75.5120886,,,Alive,,,,,False,,overhead wires; requested maple
Fall 2025 - Proposed,2025,Fall,Red Maple,M,155 Fifth Ave,,40.1258741,-75.5127511,,,Alive,,,,,False,,also backup location for second tree
Fall 2025 - Proposed,2025,Fall,Yellowwood,M,141 Fifth Ave,,40.1260022,-75.5121088,,,Alive,,,,,False,,
Fall 2025 - Proposed,2025,Fall,Yellowwood,M,121 Fifth Ave,,40.1261889,-75.5111579,,,Alive,,,,,False,,
Spring 2025,2025,Spring,American Elm,L,Cascaden Park,,40.1271538,-75.5346887,,Good,Alive,,,,,False,No,
Spring 2025,2025,Spring,American Elm,L,Cascaden Park,,40.1272103,-75.5348578,,Fair,Alive,,,,,False,No,Leader does not have leaves
Spring 2025,2025,Spring,American Linden,M,Cascaden Park,,40.1271795,-75.5347698,,Good,Alive,,,,,False,Yes,
Spring 2025,2025,Spring,American Linden,M,Fisher Park,,40.1235595,-75.5105322,,Good,Alive,,,,,False,No,
Spring 2025,2025,Spring,Black Maple,L,Morris Park,,40.1241349,-75.5177706,,Good,Alive,,,,,False,No,
Spring 2025,2025,Spring,Black Maple,L,Morris Park,,40.1240191,-75.5178445,,Good,Alive,,,,,False,No,
Spring 2025,2025,Spring,Black Maple,L,Morris Park,,40.1239042,-75.517929,,Poor,Alive,,,,,False,No,Leaves dead. Second flush not observed
Spring 2025,2025,Spring,Cottonwood,L,Fisher Park,,40.1233739,-75.5101771,,Good,Alive,,,,,False,No,Weed whacking or similar scratches at bottom.
Spring 2025,2025,Spring,Cottonwood,L,Fisher Park,,40.1233438,-75.5100931,,Good,Alive,,,,,False,No,This tree is quite small relative to the Cottonwood near it.
Spring 2025,2025,Spring,Osage Orange,M,Fisher Park,,40.1235647,-75.5107312,,Good,Alive,,,,,False,No,
Spring 2025,2025,Spring,Osage Orange,M,Fisher Park,,40.1235415,-75.5106395,,Good,Alive,,,,,False,No,Fourth Ave side
Spring 2025,2025,Spring,Quaking Aspen,M,Fisher Park,,40.1236283,-75.510093,,Good,Alive,,,,,False,No,"No direct overhead wires, but one perhaps 10 feet away. A bit smaller than an inch in diameter."
Spring 2025,2025,Spring,Quaking Aspen,M,Fisher Park,,40.1244719,-75.5105597,,Good,Alive,,,,,False,No,"While overall appeared to be in good health, leaves were noticeably dry."
Spring 2025,2025,Spring,Red Maple,M,Morris Park,,40.1240723,-75.5178104,,Good,Alive,,,,,False,No,5th Ave side
Spring 2025,2025,Spring,Red Maple,M,Morris Park,,40.1239617,-75.5178839,,Good,Alive,,,,,False,No,
Spring 2025,2025,Spring,River Birch,M,High Street Park,,40.1378349,-75.5205915,,Good,Alive,,,,,False,No,
Spring 2025,2025,Spring,River Birch,M,Cascaden Park,,40.1276536,-75.5350027,,Good,Alive,,,,,False,No,
Spring 2025,2025,Spring,River Birch,M,Cascaden Park,,40.1276228,-75.5349141,,Good,Alive,,,,,False,No,
Spring 2025,2025,Spring,River Birch,M,Cascaden Park,,40.1275358,-75.5347104,,Good,Alive,,,,,False,No,
Spring 2025,2025,Spring,River Birch,M,Cascaden Park,,40.1275835,-75.5348291,,Good,Alive,,,,,False,No,
